PDS_VERSION_ID         = PDS3
RECORD_TYPE            = STREAM
OBJECT                 = TEXT
  PUBLICATION_DATE     = 2014-02-19
  INTERCHANGE_FORMAT   = ASCII
  NOTE                 = "WAC hot pixel file for epoch 2004.3."
END_OBJECT             = TEXT
END

WAC hot pixel list. Lines 1 and 2 are column headings giving exposure time 
(sec) and gain state (e-/DN), respectively, of source dark images. Starting 
on line 3, first two columns indicate x and y value of hot pixel; columns 3 
through N-1 give median electron counts for each exposure bin, and last (Nth) 
column contains either the index of the exposure bin where saturation first 
occurs, or -1 if no saturation.

\begindata
      555.000      3.00000      28.3741      25.4060      26.2057      27.5618      60.6689      126.565      174.851      328.834      552.968      951.109      1934.31      3444.20      6052.34      12580.3      44813.9     -1.00000
      833.000      731.000      94.6759      84.5992      107.886      104.438      127.162      183.693      253.169      401.688      621.554      994.846      2059.23      3529.72      6341.92      13132.5      44813.9     -1.00000
      330.000      298.000      52.3431      30.8544      64.8977      50.3896      107.767      118.336      209.823      361.677      624.215      1064.94      2155.81      3753.73      6663.28      13847.6      44260.3     -1.00000
      426.000      950.000      51.9312      111.417      57.5780      106.427      135.601      173.784      248.276      353.515      579.250      1006.82      1906.42      3404.31      6075.63      12803.4      43734.4     -1.00000
      502.000      203.000      31.3190      44.4224      75.0834      61.5331      98.0942      124.957      219.597      368.442      569.560      968.058      1894.30      3293.88      5849.48      12100.2      43208.5     -1.00000
      914.000      523.000      74.9846      48.1155      71.4264      76.9554      95.2904      159.064      217.893      364.367      608.009      1021.83      2007.40      3486.26      6305.34      12971.3      43208.5     -1.00000
      474.000      539.000      13.2447      44.9739      79.0643      72.6458      94.5193      153.366      222.662      381.074      679.418      1124.42      2332.29      3991.72      7041.76      14454.6      43208.5     -1.00000
      1.00000      865.000      85.4385      84.8052      106.426      105.322      117.325      143.940      239.518      356.893      571.991      962.438      1919.84      3306.78      5988.07      12459.9      43208.5     -1.00000
      281.000      753.000      54.4329      111.554      37.7785      91.9699      110.968      162.035      221.807      344.321      551.508      952.276      1974.34      3248.94      5793.99      12220.3      42682.6     -1.00000
      843.000      346.000      59.8665      73.0743      58.0475      60.9103      63.3795      125.017      210.334      345.270      565.309      917.801      1879.85      3337.43      5902.51      12387.4      42156.6     -1.00000
      472.000      475.000      83.4532      17.6074      70.0105      58.4222      87.1380      131.258      211.856      334.079      529.714      900.247      1856.54      3268.89      5935.03      12433.9      42156.6     -1.00000
      1002.00      785.000      96.1412      51.6897      78.4142      92.8435      132.185      141.745      242.722      363.005      555.695      957.078      1895.40      3313.71      5985.58      12480.5      42156.6     -1.00000
      554.000      175.000      37.4407      54.8075      47.3445      58.5468      62.7187      76.7732      71.2652      122.989      132.397      155.868      272.204      316.070      407.458      6153.25      111412.      14.0000
      780.000      518.000      34.9639      41.9012      85.5979      60.8086      82.5342      153.460      221.949      346.921      571.795      963.557      1908.44      3283.84      6014.49      12457.6      41630.7     -1.00000
